id,created_at,text
706878442260848641,2016-03-07 16:25:28,Today's forecast: Sunny w/ a chance that for a moment you'll feel really great about yourself &amp; your life. Savor those moments as they come.
706877150062886914,2016-03-07 16:20:20,"RT @PlanetofFinks: Our new show, with just a short teaser up, is behind only Serial on the iTunes charts. Thank you everyone. https://t.co/…"
706316144408453120,2016-03-06 03:11:06,"LOST DOG: Went missing 35 years ago on a night just like tonight. Translucent gray with hollow, white eyes. Answers to an unspeakable name."
706269928408662016,2016-03-06 00:07:27,"Call me old-fashioned, but comets used to portend something."
705821466344951808,2016-03-04 18:25:25,Joseph and Jeffrey will be doing a live Q+A with @geekdotcom today at 3:30! Join them: https://t.co/jMQPDXUnmH
705549635536998405,2016-03-04 00:25:16,"RT @CecilBaldwinIII: Tonight onstage at @elmuseo... The final FINAL show of @NightValeRadio ""The Investigators"" with musical guest @sxipshi…"
705467708624805888,2016-03-03 18:59:43,And Alice is already in the top 10 on iTunes. Thank you to you all.
705441050899435520,2016-03-03 17:13:47,Also read some info from producer @desaparicion about Alice Isn't Dead: https://t.co/t8zYf1kcCY
705440639467589632,2016-03-03 17:12:09,Up today: Teaser for Alice Isn't Dead. Subscribe on iTunes or wherever you get podcasts. https://t.co/MWEAuj9SdC https://t.co/s7tpR8AxW6
704722708190400512,2016-03-01 17:39:21,"Out today. Episode 83. ""One Normal Town"". Plus news about our tour and something...new that's coming."
703263996691013634,2016-02-26 17:02:57,New York! We have a handful more tickets available for our show on Thursday at 8pm. Get yours before they're gone. https://t.co/r2VBcVKR0g
702517443722416128,2016-02-24 15:36:25,Also NYC: if you don't already have tickets to this what are you even doing https://t.co/xn3PaZcIhC
702516184768507904,2016-02-24 15:31:25,See Night Vale composer @desaparicion live in NYC next week for only eight dollars. https://t.co/joe4DmtIRa
702513567204032516,2016-02-24 15:21:01,"Missed connections: You were a branch. I was a branch on the next tree over. We could never touch. But we aren't sentient, so we didn't care"
702513054009970688,2016-02-24 15:18:58,"Missed connections: I saw you in passing once and forgot you soon after. You never even saw me. We went on to live long, full lives."
701866844634947584,2016-02-22 20:31:10,And speaking of things we're working on. Only two weeks until... https://t.co/CrbSKNlqRU
701865892842487808,2016-02-22 20:27:23,"We are working now on developing our new live show. Entirely new script, touring this April. You cannot hide. https://t.co/GnehQOY1Wj"
699705304712261633,2016-02-16 21:21:59,RT @topatoco: There is also a new @NightValeRadio shirt that will stop people assuming you aren't into science. Makes life easier. https://…
698351259661643776,2016-02-13 03:41:29,RT @PlanetofFinks: Reminder to everyone in Melbourne that the first Night Vale show starts at 7pm. If you show up at 8 you will have missed…
698306766489030657,2016-02-13 00:44:41,Melbourne. Beware. Our final Australia shows. 7pm and 9:30pm tonight. Tickets for 9:30pm still available. https://t.co/GnehQPfCNR
697219569111269376,2016-02-10 00:44:33,Adelaide! Today is your day. Night Vale is upon you tonight at 8pm. Tickets still available. https://t.co/GnehQPfCNR
697014918097207296,2016-02-09 11:11:21,"RT @CecilBaldwinIII: A 1,200 person standing ovation from Sydney for @NightValeRadio at the @CityRecitalHall... Thank you thank you thank y…"
696623264035016704,2016-02-08 09:15:03,RT @abywolf: Tonight's venue: @QPAC on the river. @dessadarling &amp; I open for @NightValeRadio here in Brisbane. https://t.co/dyUXvRCXj9
696486902644371456,2016-02-08 00:13:12,RT @dessadarling: First show in Australia tonight. @abywolf and I will open for the @NightValeRadio team in Brisbane. Go go gadget SPF.
696485722920845313,2016-02-08 00:08:31,"Brisbane, we are upon you. Show tonight at 7:30 at QPAC.  Brace yourselves. Tickets still available. https://t.co/GnehQPfCNR"
695443702689325060,2016-02-05 03:07:54,"Also remember that the show is now 7pm at Skycity Theatre because the old venue was ""unsafe"" or something."
695443164413333504,2016-02-05 03:05:45,We have landed in Auckland and are preparing to strike. A few tickets left for tomorrow night. https://t.co/GnehQPfCNR
695442788821782528,2016-02-05 03:04:16,"RT @DOOMTREE: NEW ZEALAND! AUSTRALIA! See @dessadarling on tour w/ @NightValeRadio this week!
First show: Saturday at @skycityakl
https://t…"
695358579436421120,2016-02-04 21:29:39,"There ain't no mountain high enough/Ain't no valley low enough/Dig it lower, pile it higher/I want it terrifyingly high/I want it bottomless"
694210671794204672,2016-02-01 17:28:16,"Yes. Danny Schmidt &amp; Carrie Elkin 
https://t.co/2fRIsecWQK
https://t.co/eaEvSLX7EI https://t.co/BBFyclHCFo"
693153346551685120,2016-01-29 19:26:50,RT @Politics_Prose: This week's Pop Culture Happy Hour features @nprmonkeysee's conversation with the brains behind @NightValeRadio https:/…
692021699563405312,2016-01-26 16:30:04,This is the photo they are not showing you. https://t.co/cC7xojm1Ww
692020644154904576,2016-01-26 16:25:53,UNDENIABLE PROOF https://t.co/5r5uPPOwgu
692020471194320896,2016-01-26 16:25:12,Strong supporting evidence. https://t.co/MJZ6ztFl1C
692020289580965888,2016-01-26 16:24:28,Here is proof. https://t.co/DJbHxjgyA6
692000177796857857,2016-01-26 15:04:33,"NYC! Our Saturday, January 23rd show is being rescheduled for Thursday, March 3rd. All tickets purchased for January 23rd will be honored."
691321734247665664,2016-01-24 18:08:40,"@BenGoram @slightlyboringg Once again, both NYC shows are happening as scheduled today."
691320220238139393,2016-01-24 18:02:39,@wtfdoyouwanttom it is what we are saying to you now
691314651452284928,2016-01-24 17:40:31,"Once again, both NYC shows are happening as scheduled today."
691293712752754689,2016-01-24 16:17:19,RT @CecilBaldwinIII: Back to work after Jonas! The @NightValeRadio shows are ON today.
691276840359567361,2016-01-24 15:10:16,Both of today's NYC shows are happening as planned.
690976309682511873,2016-01-23 19:16:04,@Baum5away the tweet you responded to is an update on tomorrow's show
690959304044736513,2016-01-23 18:08:30,Sunday NYC shows are currently still on. We will let you know here if that changes.
690956422566285312,2016-01-23 17:57:03,NYC! Our show tonight has been postponed. We will be rescheduling the show and will let you know the new date by Tuesday.
690643162575011842,2016-01-22 21:12:16,Almost all large venues have exclusive contracts w/ ticket sites. No other options at this size of a room. We hate it too. @BiSpacePirate
690642884874375170,2016-01-22 21:11:09,"RT @PlanetofFinks: If we do need to cancel the Sat show, we will let you know tomorrow early afternoon. But we currently do not plan to can…"
690642863240187904,2016-01-22 21:11:04,RT @PlanetofFinks: Night Vale NYC update: We still have no plans to cancel any of this weekend's shows.
690595602917412864,2016-01-22 18:03:17,Tickets for all shows on our April tour are now on sale! https://t.co/GnehQOY1Wj
690592373584322561,2016-01-22 17:50:27,Tickets for all other shows on our April tour go on sale in 10 minutes! https://t.co/GnehQOY1Wj
690580055559397376,2016-01-22 17:01:30,Tickets for all Eastern Time cities on our April tour are now on sale! All other cities on sale in one hour. https://t.co/GnehQOY1Wj
690577656421687296,2016-01-22 16:51:58,Tickets for all Eastern Time cities on our April tour go on sale in 10 minutes! https://t.co/GnehQOY1Wj
690564720252862465,2016-01-22 16:00:34,Tickets for our April tour go on sale in one hour for cities in Eastern Time. https://t.co/GnehQOY1Wj
690376985474940930,2016-01-22 03:34:34,Wanna feel old? Make comparative judgments based on how long you’ve been alive versus how long younger people have been alive. Wild.
690274163681038336,2016-01-21 20:45:59,"Listen, we know there's been a lot of news today and not a lot of jokes. But you're going to want to see these https://t.co/4wwPedXinj"
690270504138194944,2016-01-21 20:31:27,"RT @CecilBaldwinIII: Check out my @GayTimesMag interview about touring with @NightValeRadio!
Photo by (the debonair) @cleverprime https://t…"
690222082001670144,2016-01-21 17:19:02,March 8 https://t.co/AgrySsyUfd
690217402429227008,2016-01-21 17:00:27,"We have no current plans to cancel any of our weekend NYC shows. We'll let you know here if that changes, but it is very, very unlikely."
690189751735992320,2016-01-21 15:10:34,RT @DotGeek: Welcome to Night Vale is launching a new sci-fi series and fiction podcasting platform: https://t.co/coOiCXWAaf
690189451352526848,2016-01-21 15:09:22,"Hey, we have some big news to tell you. https://t.co/IVXK66seFp"
690189068387356674,2016-01-21 15:07:51,"RT @GayTimesMag: .@CecilBaldwinIII talks touring the world with Welcome To Night Vale.

https://t.co/sYUIDw2QlV https://t.co/BRxuYn1YL2"
689857545897385984,2016-01-20 17:10:30,You must be a Dreadnought Scout or higher to access the presale. All that and other forbidden info here:  https://t.co/IWEKKQEgWT
689844075458072578,2016-01-20 16:16:58,Pre-sale tickets are now available for all cities on our April tour! https://t.co/GnehQOY1Wj
689829521864941568,2016-01-20 15:19:09,Scout pre-sale tickets for our April tour are now available for all cities in Eastern Time! https://t.co/GnehQOY1Wj
689161219756916736,2016-01-18 19:03:33,"RT @lilymischief: Rehearsing with @desaparicion for this weekend's @NightValeRadio shows. Get ready, NYC! #welcometonightvale #wtnv  https:…"
688886442521706496,2016-01-18 00:51:41,Today is one of the days in the rest of your life.
688545577051799554,2016-01-17 02:17:12,@ruby_wine_ it's the same recording
688036786061324289,2016-01-15 16:35:27,"@wolfehr it is. we don’t have another nyc show booked yet, but it's likely we will some day."
688036327066046464,2016-01-15 16:33:38,"RT @PlanetofFinks: We don't repeat scripts in the same city. If we're coming back to a city, always a new script. @_AndBetter"
688035906478043139,2016-01-15 16:31:57,@wolfehr we’ll be in NYC next week. Jan 22-24
688035471524544512,2016-01-15 16:30:14,It will be a brand new script. https://t.co/UlzfCOyzQa
688034713152393216,2016-01-15 16:27:13,Just announced: East Coast/Midwest tour dates in April. Tix on sale Fri Jan 22 / Member Presale Jan 20 https://t.co/GnehQOY1Wj
688013848113201153,2016-01-15 15:04:18,A bit late (what is time even?) but today's WtNV episode is up. Featuring a gently remixed classic about someone you know pretty well.
688007899315093504,2016-01-15 14:40:40,Eat* a big** bowl*** of Cheerios****! Part***** of any healthy****** breakfast*******! [please read warnings and disclaimers carefully]
687776693445091328,2016-01-14 23:21:56,RT @topatoco: And @NightValeRadio scarves &amp; beanies! Imagine how slick you'll look running from spiders! https://t.co/Xi65QV3G1S https://t.…
687680379998846976,2016-01-14 16:59:13,"Someone who, though they expect to live for years more, will be dead by the ceremony reads the oscar list w/ mild interest. ""Mm"" they think."
687679038429736961,2016-01-14 16:53:53,RT @PlanetofFinks: Hi people who like Night Vale and like going to things: we have an announcement on our Jan 15 episode that relates to yo…
687678972545658881,2016-01-14 16:53:38,"RT @dylanmarron: Every Single Word Spoken by a Person of Color in the Acting Oscar Nominations 2016: ""..."""
687463970714824705,2016-01-14 02:39:17,Hello Australia and New Zealand. We are coming for you in just a few weeks. Hide. https://t.co/GnehQOY1Wj
687437157053673473,2016-01-14 00:52:44,RT @DOOMTREE: 🇦🇺🇳🇿 @Dessadarling is in Australia and New Zealand with the @NightValeRadio show soon! https://t.co/4yL1s5igLi
687389862668972033,2016-01-13 21:44:49,RT @PlanetofFinks: Help one of the great makers of weird audio storytelling in his hour of need. https://t.co/xyGudKCWve
687138141954781184,2016-01-13 05:04:34,Auckland! Our February 6 show has been moved to SKYCITY. Tickets are still available! https://t.co/7qd4n5oBH8
686618639835856896,2016-01-11 18:40:15,What was your new year's resolution?
685484726078038018,2016-01-08 15:34:29,Did we mention live music by @elizarickman and more surprise guest stars than almost any show we've ever done? https://t.co/GnehQOY1Wj
685483789515124736,2016-01-08 15:30:45,"Hey New York City: Three of our four shows this month are sold out, and the last one is going fast. You're not gong to want to miss this."
685472598738767872,2016-01-08 14:46:17,Not really killing time so much as euthanizing it.
685216432007819264,2016-01-07 21:48:22,"Can't believe President Obama just endorsed skulls. He had a press conference, and said he was totally for skulls and that they are ""cool""."
684876919255494656,2016-01-06 23:19:16,"For the next ten minutes, I will be accepting questions. Most will likely be ""Why?"" over and over in a softer and softer voice. Let's begin"
684876400738832388,2016-01-06 23:17:12,Throwback Thursday. Fling forward Friday. Throw everything in every direction Saturday. Jail cell Sunday.
684053185816866816,2016-01-04 16:46:03,"In case you missed it, on Jan 1 we put up a slightly remixed version of Ep 26 ""Faceless Old Woman"" as a hiatus month bonus. Enjoy."
683817003077926913,2016-01-04 01:07:32,"Do not take Invertia if you are made of stardust. Invertia may cause sleep ambiguity. Ask your doctor ""who's on first?"""
681895964945285122,2015-12-29 17:54:01,"As a holiday gift, all music by Night Vale composer @desaparicion is currently pay what you want on bandcamp: https://t.co/4A0yLPNys7"
681895149564260353,2015-12-29 17:50:47,"New Trend Among Millennials: ""Consuming Sand"". Entire beaches lost to ravenous millennials hungry for ""youtube likes"" and sand."
678280862027395072,2015-12-19 18:28:54,"If you’re happy and you know it, then the chemtrails are finally working."
